Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
161.735150	24.1337   	1.303692	983227    	1.303692	155482    	80.906959	23447.3   	80.906959	23447.3   	
161.915000	24.1095   	1.305086	980873    	1.305086	156661    	80.996900	24151     	80.996900	24151     	
162.094850	24.0855   	1.306481	978558    	1.306481	157860    	81.086841	24883.4   	81.086841	24883.4   	
162.274700	24.0619   	1.307875	976284    	1.307875	159079    	81.176782	25645.9   	81.176782	25645.9   	
162.454550	24.0384   	1.309270	974049    	1.309270	160320    	81.266723	26440.1   	81.266723	26440.1   	
162.634400	24.0153   	1.310665	971853    	1.310665	161583    	81.356664	27267.6   	81.356664	27267.6   	
162.814250	23.9924   	1.312059	969699    	1.312059	162868    	81.446605	28130.2   	81.446605	28130.2   	
162.994100	23.9698   	1.313454	967586    	1.313454	164176    	81.536546	29029.9   	81.536546	29029.9   	
163.173950	23.9474   	1.314848	965515    	1.314848	165507    	81.626487	29968.5   	81.626487	29968.4   	
163.353800	23.9253   	1.316243	963485    	1.316243	166863    	81.716428	30948.2   	81.716428	30948.2   	
163.533650	23.9034   	1.317637	961499    	1.317637	168244    	81.806369	31971.3   	81.806369	31971.3   	
163.713500	23.8819   	1.319032	959557    	1.319032	169650    	81.896310	33040.3   	81.896310	33040.3   	
163.893350	23.8605   	1.320426	957658    	1.320426	171083    	81.986251	34157.8   	81.986251	34157.8   	
164.073200	23.8395   	1.321821	955804    	1.321821	172543    	82.076192	35326.5   	82.076192	35326.5   	
164.253050	23.8187   	1.323215	953995    	1.323215	174031    	82.166133	36549.3   	82.166133	36549.3   	
164.432900	23.7981   	1.324610	952234    	1.324610	175549    	82.256074	37829.6   	82.256074	37829.6   	
164.612750	23.7778   	1.326004	950519    	1.326004	177095    	82.346015	39170.6   	82.346015	39170.6   	
164.792600	23.7578   	1.327399	948852    	1.327399	178673    	82.435956	40576.1   	82.435956	40576.1   	
164.972450	23.738    	1.328794	947232    	1.328794	180282    	82.525897	42050     	82.525897	42050     	
165.152300	23.7185   	1.330188	945664    	1.330188	181924    	82.615838	43596.4   	82.615838	43596.4   	
